cie9_no_dot,ccs_code,ccs_label,ccs_code_lvl1,ccs_label_lvl1,ccs_code_lvl2,ccs_label_lvl2,ccs_code_lvl3,ccs_label_lvl3,ccs_code_lvl4,ccs_label_lvl4,ccs_epichron_label,ccs_vih_label,ccs_epichron_code
E8428,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8429,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8430,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8431,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8432,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8433,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8434,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8435,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8436,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8437,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8438,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8439,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8440,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8441,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8442,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8443,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8444,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8445,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8446,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8447,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8448,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8449,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8450,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8458,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8459,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E9886,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E9000,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9001,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9009,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9010,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9011,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9018,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9019,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9020,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9021,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9022,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9028,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9029,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E903,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9040,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9041,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9042,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9043,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9049,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9050,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9051,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9052,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9053,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9054,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9055,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9056,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9057,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9058,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9059,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9060,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9061,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9062,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9063,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9064,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9065,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9068,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9069,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E907,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E908,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9080,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9081,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9082,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9083,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9084,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9088,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9089,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E909,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9090,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9091,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9092,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9093,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9094,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9098,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9099,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9280,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9281,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9282,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E9883,2611,E Codes: Natural/environment,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Natural/environment,E Codes: Natural/environment,2611
E927,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9270,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9271,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9272,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9273,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9278,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E9279,2612,E Codes: Overexertion,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Overexertion,E Codes: Overexertion,2612
E8500,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8501,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8502,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8503,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8504,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8505,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8506,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8507,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8508,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8509,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E851,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8520,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8521,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8522,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
E8523,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Poisoning,E Codes: Poisoning,2613
